 TITLE = "Parameters_0011"
 VARIABLES = "iens" "pri"  "    E0" "    I0" "  Tinf" "  Tinc" " Trecm" " Trecs" " Thosp" " Tdead" "   sev" "   CFR"
 ZONE T="Parameters_1"  F=POINT, I=  500, J=1, K=1
   54    1  1139.661449   224.552151     3.585383     5.129849    12.438700     6.385046     7.857611     5.803184     0.037644     0.003851
   55    1  1161.702027   211.769852     3.702618     5.126135    13.368693     6.884463     7.479026     6.101017     0.034822     0.003884
   56    1  1240.121471   237.352383     3.547288     5.126622    12.227871     6.748380     7.746630     6.329962     0.034856     0.003834
   57    1   846.080814   235.591718     3.595644     5.261434    13.706931     6.795473     8.054154     6.575684     0.035745     0.003824
   58    1  1138.772298   196.552693     4.109269     4.521051    13.729527     6.513008     7.637941     6.517294     0.036242     0.003779
   59    1  1095.006162   209.726442     3.449615     5.481995    13.082803     6.447049     8.548734     7.811375     0.037153     0.003902
   60    1  1226.011448   196.356399     4.361081     4.433106    11.850871     6.864330     7.894686     6.366743     0.034963     0.003852
   61    1  1223.153265   211.531667     3.700390     5.306955    13.694894     6.396102     8.202967     6.458495     0.037525     0.003760
   62    1  1098.839009   181.522139     3.519182     5.385888    13.514269     6.347683     8.356659     5.639109     0.038559     0.003865
   63    1   932.067940   202.551100     3.459811     5.447451    12.460401     6.347374     6.931941     7.583850     0.038280     0.003885
   64    1  1142.696882   202.547081     4.018693     4.801826    11.985437     6.594382     8.501806     6.371246     0.037130     0.003842
   65    1  1025.448113   238.546259     3.716400     5.136537    12.090005     6.774133     7.527671     6.838239     0.035533     0.003861
   66    1  1272.153746   191.895355     3.786785     4.986171    13.533525     6.839961     8.103994     7.441082     0.035415     0.003855
   67    1  1017.838234   200.620398     3.540193     5.222745    12.657592     6.813257     7.579382     6.278414     0.035569     0.003880
   68    1  1164.712446   162.358346     3.781308     5.231086    11.418900     6.274665     7.586375     5.933562     0.037692     0.003821
   69    1  1189.603511   215.153749     3.523289     5.225038    14.593351     6.833119     8.559487     6.350548     0.036058     0.003888
   70    1  1086.090816   230.878989     4.155067     4.730010    13.652195     6.239911     8.060993     6.245571     0.038929     0.003831
   71    1  1212.127954   204.523558     3.846048     5.306011    14.768414     6.937092     6.956296     5.878819     0.035660     0.003902
   72    1  1115.213189   211.700535     3.935791     4.724282    13.055917     6.851710     7.809304     5.628493     0.036649     0.003952
   73    1  1150.818515   198.549802     3.791622     5.112199    14.830621     6.451113     8.205055     5.532582     0.038089     0.003821
   74    1  1174.724304   200.293557     3.977107     5.022114    13.041596     7.037900     8.223543     6.299987     0.034258     0.003838
   75    1  1189.779509   213.468378     3.808745     4.892805    12.595773     7.125104     7.311416     6.965675     0.034562     0.003853
   76    1  1057.660948   192.055938     3.787011     4.962176    13.062606     7.019610     7.551180     6.603500     0.034956     0.003866
   77    1  1125.806593   235.517505     4.237412     4.735348    12.770433     6.548473     7.968781     5.651100     0.038738     0.003928
   78    1   992.435615   232.790302     3.388419     5.290634    12.157153     6.984339     8.640556     6.095730     0.035703     0.003954
   79    1  1069.802032   187.650828     3.894615     4.999129    13.171526     7.132648     7.375121     6.470459     0.034089     0.003860
   80    1  1234.448170   189.921663     3.542815     5.573272    11.971474     7.074582     7.608178     7.079379     0.034158     0.003804
   81    1  1073.274396   180.160525     3.312532     5.658915    13.289492     6.855046     7.743541     6.038903     0.035765     0.003893
   82    1  1290.143428   203.324346     3.778016     5.219411    11.702563     6.963670     8.317725     4.931001     0.034579     0.003824
   83    1  1057.673421   244.212241     3.631488     5.233306    15.119158     7.022834     8.287160     5.554155     0.035131     0.003904
   84    1  1109.439072   217.385471     3.946264     4.866839    11.660011     6.631566     8.045840     5.676838     0.037002     0.003881
   85    1  1008.667818   213.406432     3.783760     4.967860    12.263125     6.570241     8.700073     3.681955     0.039456     0.003918
   86    1  1199.997649   192.775197     3.389621     5.362752    13.157640     6.594970     8.224573     4.893537     0.035567     0.003764
   87    1   993.013518   212.019074     4.093242     4.823258    12.446243     6.656509     7.914761     6.437723     0.035421     0.003798
   88    1  1149.561894   199.943810     3.964938     4.973716    13.186922     6.574504     8.794982     5.342011     0.036402     0.003761
   89    1  1116.618863   217.520036     3.787041     4.916416    12.280498     6.837823     7.600243     5.897161     0.035520     0.003859
   90    1  1075.325658   217.371381     3.886746     4.936325    12.181629     7.142768     7.178704     5.735687     0.033274     0.003797
   91    1  1133.524713   194.199665     3.914068     4.897730    12.084033     6.827686     7.957837     5.507440     0.035722     0.003882
   92    1  1287.022397   180.266894     3.775374     5.206589    12.975794     6.810947     7.505963     6.793079     0.036180     0.003864
   93    1  1149.300937   214.942491     4.179287     4.635219    13.454224     6.458820     7.827348     6.548361     0.038453     0.003875
   94    1  1278.982101   185.978280     3.442380     5.602355    12.805069     6.695508     7.800994     6.632797     0.036035     0.003900
   95    1  1136.628953   224.602111     3.302490     5.515579    12.194316     6.467588     8.068590     6.185620     0.039956     0.004035
   96    1  1215.336502   169.847857     3.469593     5.513229    12.941734     6.987955     7.571930     5.873423     0.033730     0.003805
   97    1  1253.640624   183.405028     3.782858     4.807971    12.864665     7.141560     7.745976     4.882583     0.034741     0.003894
   98    1  1197.907236   200.069006     3.559649     5.297033    13.562316     6.941019     7.557704     6.496376     0.035314     0.003913
   99    1  1130.443878   181.299580     3.759256     5.176772    13.397689     6.805133     8.105457     5.080427     0.036609     0.003919
  100    1  1279.309777   194.074718     3.663908     5.354093    12.723102     6.705352     7.852050     5.356148     0.036376     0.003820
  101    1  1048.394341   205.747576     3.996488     5.005293    13.660843     6.557877     7.173095     5.511821     0.037367     0.003884
  102    1  1381.786552   185.924910     3.140547     5.748117    14.710041     7.195143     8.187877     5.398277     0.033905     0.003880
  103    1  1117.285334   216.978545     3.345249     5.285977    12.874643     6.756979     8.055800     7.106388     0.035806     0.003856
  104    1   965.143361   207.503899     3.867410     4.723972    12.782635     7.025514     7.492937     7.029055     0.035152     0.003970
  105    1  1003.184026   213.470736     3.715154     5.136995    12.571959     6.751129     8.041261     7.026332     0.034824     0.003765
  106    1  1187.924766   203.640027     3.615723     4.847250    12.189475     6.611913     7.829178     7.376436     0.036848     0.003886
  107    1  1168.678490   181.246956     3.376052     5.631177    13.851025     6.329976     8.021931     5.826778     0.038739     0.003867
  108    1   971.903694   194.380382     3.317866     5.624031    14.932913     6.810817     7.498614     5.114666     0.036911     0.003938
  109    1  1124.164415   206.358089     3.663537     5.256059    14.253487     7.018810     7.826772     5.002497     0.034279     0.003769
  110    1  1365.967171   199.733786     3.761570     5.073190    12.055942     6.749884     8.157378     4.995799     0.037520     0.003898
  111    1  1058.358496   190.938006     3.951128     4.649206    13.529057     7.010057     7.779035     7.234831     0.033290     0.003713
  112    1  1067.218255   213.309233     3.017311     6.051949    13.349299     7.553636     7.773098     6.003927     0.033126     0.003994
  113    1  1032.403214   207.143348     3.619469     5.002843    12.576869     6.338559     8.736399     5.815235     0.039497     0.003919
  114    1  1194.491352   204.128998     3.753489     4.983037    13.391017     6.751752     8.047863     6.798073     0.036796     0.003936
  115    1  1169.994224   213.657477     3.673040     5.308854    12.376060     6.412030     8.000992     6.666818     0.037394     0.003755
  116    1  1025.597824   212.761304     4.244110     4.480234    13.595814     6.978835     7.857891     5.587430     0.034709     0.003767
  117    1  1069.837879   161.779693     3.474436     5.365776    11.619018     6.562616     6.898740     6.314359     0.036253     0.003817
  118    1  1131.517791   173.384702     3.868463     4.665194    13.350068     6.666860     8.833070     5.754403     0.036631     0.003899
  119    1  1194.449692   171.636321     3.601694     5.124540    13.671070     6.782734     7.748338     7.359728     0.035176     0.003837
  120    1   957.402484   209.391953     3.676466     5.006918    14.031715     6.587785     7.922770     6.419283     0.036860     0.003913
  121    1  1096.466027   192.719377     4.089418     4.593276    13.350177     6.762956     7.700541     6.455403     0.036139     0.003900
  122    1  1011.238917   194.930009     3.236904     5.743265    12.881484     6.532241     8.202653     6.865576     0.037667     0.003853
  123    1  1187.077402   193.250762     3.461469     5.383590    13.277567     6.663355     7.392282     6.136806     0.036212     0.003831
  124    1  1097.111270   230.278974     3.288668     5.550935    14.265333     6.779691     8.040399     5.334643     0.035773     0.003831
  125    1   910.601786   196.971963     3.574686     5.056260    12.602389     7.211606     8.323113     5.464274     0.033093     0.003776
  126    1  1158.921501   184.763391     3.953203     5.092413    13.341621     7.191295     8.298626     5.551745     0.033857     0.003880
  127    1  1104.161459   211.211568     3.779720     4.727808    13.667716     7.041051     8.013859     6.908571     0.033651     0.003857
  128    1  1291.889739   228.631526     3.615491     5.150012    14.083735     6.537682     8.462281     5.590683     0.036765     0.003783
  129    1  1067.437653   205.379534     3.353230     5.771147    13.037170     7.370222     7.482843     6.525653     0.033502     0.003915
  130    1   981.270597   162.225569     3.996397     4.780801    13.168113     6.794805     9.042896     6.936056     0.035853     0.003867
  131    1  1167.682899   178.585460     4.030320     5.124951    13.099011     5.731800     8.352672     7.028630     0.042946     0.003933
  132    1  1188.850937   201.282473     3.175560     5.644951    13.077578     6.813617     7.750904     5.677396     0.034316     0.003792
  133    1  1054.427171   180.646429     3.946684     4.755184    14.433683     6.571060     8.239775     7.873729     0.037323     0.003954
  134    1  1188.689939   226.294879     3.960169     4.933080    13.168011     6.924611     7.846739     5.662087     0.035569     0.003900
  135    1  1068.309601   173.159734     3.398983     5.587324    13.758193     6.871546     7.627073     6.044981     0.035076     0.003858
  136    1  1139.870395   219.644876     3.780936     5.443589    13.264325     6.515327     8.601533     5.687331     0.039032     0.003970
  137    1   969.581145   209.160877     3.940744     4.670687    12.183119     6.473923     8.606618     6.279378     0.037507     0.003929
  138    1  1074.514064   232.265873     4.149261     4.844828    12.644137     6.664455     7.807539     5.754695     0.036668     0.003824
  139    1  1010.839495   189.078916     3.955056     4.567079    12.978217     7.057715     8.436895     5.796659     0.032828     0.003709
  140    1  1058.462235   201.556160     3.002470     5.854573    11.258930     6.847275     7.633682     7.295475     0.035135     0.003850
  141    1  1072.801207   205.924258     3.509655     5.275946    12.240307     6.669800     7.589257     6.086792     0.035555     0.003813
  142    1  1276.611367   216.324308     3.704504     5.287544    13.330823     6.924942     7.428335     7.388841     0.035334     0.003956
  143    1  1083.731535   180.829996     3.243128     5.660595    13.773649     6.777866     7.942828     5.303163     0.035986     0.003796
  144    1  1150.210499   219.946848     3.716759     5.378631    14.153341     7.031456     8.185204     6.336625     0.033983     0.003803
  145    1  1280.601485   208.629543     4.046722     5.194927    13.989519     6.586925     7.751234     5.540411     0.037188     0.003823
  146    1  1167.464239   193.296861     3.655103     5.385952    12.536384     6.434294     7.966171     8.089352     0.038044     0.003887
  147    1  1010.493025   195.455901     3.773461     4.768403    13.782534     6.810729     7.641594     5.659356     0.034594     0.003788
  148    1  1124.852506   221.172047     3.323257     5.323563    13.758793     6.499510     8.225992     6.553584     0.037902     0.003853
  149    1  1309.119490   203.131454     4.028095     5.160943    11.293098     6.513116     8.102102     6.164486     0.036683     0.003778
  150    1  1019.134612   210.670348     3.948512     4.923281    14.227778     6.819101     7.701771     5.768067     0.035911     0.003803
  151    1  1085.210125   215.123767     3.651996     5.312364    15.166321     6.925948     7.228270     6.712114     0.034292     0.003809
  152    1  1025.144687   168.988108     3.946818     4.961393    12.634596     6.666595     7.233520     6.691308     0.035520     0.003862
  153    1  1185.082176   183.162165     3.453162     5.384789    11.776937     6.576294     8.338651     5.872865     0.037462     0.003994
  154    1  1177.742526   209.501111     3.638195     4.971967    12.776271     7.313887     8.703436     5.928592     0.032436     0.003823
  155    1  1101.571529   191.687311     3.670202     5.370400    12.853228     7.140660     6.831078     5.435593     0.033955     0.003838
  156    1  1141.786024   235.004949     3.451218     5.551982    11.765439     7.038008     7.796101     5.332556     0.034901     0.003881
  157    1  1135.633272   191.556263     3.329252     5.600373    13.878529     7.022384     7.837399     4.802107     0.034732     0.003770
  158    1  1066.728756   207.936535     3.902366     5.081402    12.723736     6.657894     8.102921     6.250759     0.037049     0.003879
  159    1  1033.764565   192.100785     4.066624     4.897745    11.840693     6.701097     7.784831     4.928328     0.037249     0.003864
  160    1  1056.416308   187.919344     3.459776     5.115895    12.784285     6.901377     8.478801     5.468309     0.034120     0.003823
  161    1  1292.326544   177.966612     3.780442     5.057431    12.185918     6.565220     8.231468     6.551633     0.037239     0.003865
  162    1  1154.314341   183.617146     3.575277     5.768090    12.449011     6.780277     7.562866     6.535316     0.034709     0.003789
  163    1  1239.591024   256.011211     3.886158     5.265814    12.932599     6.776634     7.918516     5.636955     0.035858     0.003868
  164    1  1112.312783   206.205580     3.686752     5.246031    12.966144     6.636807     8.254364     5.367754     0.036001     0.003811
  165    1   904.477412   193.988279     3.812725     4.900683    13.783301     6.784817     7.881520     6.525859     0.035644     0.003899
  166    1  1084.079129   189.642595     3.596781     5.290852    11.682764     6.904937     7.712103     5.913127     0.034403     0.003802
  167    1  1143.560658   179.566732     4.005136     4.722618    11.296510     6.584365     8.259134     5.093288     0.037114     0.003858
  168    1  1109.588793   201.462232     3.510564     5.399969    12.236158     7.001937     8.088604     5.856415     0.034575     0.003876
  169    1  1088.117564   232.844677     3.546697     5.067217    11.993871     6.983248     7.931335     5.405858     0.034002     0.003806
  170    1  1159.308390   214.246823     4.137109     4.623501    12.776861     6.898429     7.481301     7.095101     0.033892     0.003763
  171    1  1066.758303   187.062769     3.066487     5.841652    12.967407     7.198194     7.717036     5.193475     0.033559     0.003849
  172    1  1223.201034   185.740581     3.592813     5.351203    14.524343     7.062505     8.987667     5.258232     0.035094     0.003896
  173    1   996.004907   210.652279     3.801532     4.897810    12.906495     6.805030     8.716676     5.101255     0.035561     0.003794
  174    1  1178.650202   169.094110     3.446375     5.474839    12.878183     6.878753     7.777679     4.304060     0.034457     0.003741
  175    1  1200.132237   194.395337     3.978780     5.166789    13.192102     7.058538     7.665804     7.102001     0.034035     0.003847
  176    1  1077.454232   180.328839     3.431994     5.105084    12.765466     6.634777     7.947871     6.463494     0.036441     0.003908
  177    1   934.351897   206.516789     4.087927     4.693335    12.945913     6.919093     8.018955     4.813672     0.034310     0.003741
  178    1   991.865644   172.311221     3.588815     5.015199    12.834821     6.584265     8.415416     7.404678     0.038569     0.004135
  179    1   989.019195   198.148849     4.053613     4.771226    14.910011     6.628986     7.355072     5.963788     0.037341     0.003919
  180    1  1237.061006   183.042364     3.933136     4.841353    12.097288     6.902510     7.947823     5.773667     0.035356     0.003873
  181    1  1033.254182   200.362255     3.805522     5.212152    12.437292     6.714876     8.082791     4.370448     0.036651     0.003846
  182    1  1059.448215   236.648869     2.986824     5.613424    12.693714     7.214573     8.527506     6.953961     0.033504     0.003778
  183    1  1329.050112   158.660763     3.809888     5.034992    14.001535     6.921035     8.090779     4.887607     0.034416     0.003732
  184    1  1057.444272   204.585650     3.596721     5.429760    13.681187     6.963352     7.296539     5.084508     0.034296     0.003804
  185    1  1237.842081   229.715244     3.785524     5.134481    11.747234     6.498302     8.237678     5.661359     0.037187     0.003766
  186    1  1205.814874   179.490478     3.876744     4.880493    13.131305     6.651026     9.471317     6.089819     0.036022     0.003761
  187    1  1151.543805   199.742259     3.658713     4.905954    11.778354     6.674458     8.183448     5.069936     0.036962     0.003918
  188    1  1145.818273   157.988232     3.556889     5.069037    12.819464     6.822865     7.926218     4.152781     0.035862     0.003841
  189    1  1170.173269   199.468791     3.385137     5.294689    13.908423     6.731684     8.002982     4.839157     0.035946     0.003737
  190    1  1153.361266   194.077763     3.483477     5.463517    12.255003     6.925904     7.305499     6.787923     0.036402     0.004010
  191    1  1022.704056   214.368701     3.619201     5.269301    13.388169     6.779847     7.644368     5.985087     0.035212     0.003799
  192    1  1059.965716   193.612563     4.098946     4.652318    13.689667     6.134953     8.347028     6.955558     0.039677     0.003817
  193    1  1107.652775   156.939490     3.571358     5.187903    12.847987     6.774148     7.876959     6.665193     0.036511     0.003904
  194    1  1208.350945   208.552926     3.772031     4.673092    12.815413     7.052844     8.250842     6.234566     0.034215     0.003825
  195    1  1109.134990   204.259244     3.399249     5.577018    15.729539     6.431790     7.961487     5.299192     0.038621     0.003917
  196    1   978.498541   177.587171     3.594167     5.425479    12.499106     6.869949     7.763610     3.708095     0.036589     0.003908
  197    1  1005.024434   229.283622     3.066961     5.854455    14.530954     6.876507     8.382900     5.408731     0.035981     0.003925
  198    1   998.909044   218.386076     4.019991     4.789989    13.024161     6.920229     7.432836     6.104751     0.035835     0.003839
  199    1  1203.062980   208.304335     3.966121     5.215573    11.598525     7.027331     7.937272     5.497812     0.035339     0.003930
  200    1  1213.201465   189.754925     3.414320     5.670602    11.683851     6.531322     7.836094     4.720850     0.037908     0.003862
  201    1   918.017632   197.295797     4.114225     4.494724    11.949047     7.048655     7.556163     7.728654     0.034106     0.003836
  202    1  1385.690103   184.421608     3.345671     5.668454    15.065783     6.806969     8.350288     8.079825     0.035582     0.003922
  203    1  1082.313365   197.835636     3.573923     5.125109    13.753920     6.758296     8.428129     6.616969     0.036233     0.003874
  204    1   991.682368   191.998520     3.699201     5.272230    13.776888     6.922964     7.675764     6.806848     0.035584     0.003959
  205    1  1197.353777   214.112482     4.385529     4.539605    12.387893     6.927283     8.205833     6.545320     0.035230     0.003849
  206    1   976.456404   198.987202     3.890504     5.058697    13.818236     6.431400     8.049442     4.462176     0.038458     0.003856
  207    1  1102.441728   184.643640     3.695076     4.921795    12.226527     6.809225     7.996222     5.299111     0.036571     0.003891
  208    1  1175.086934   141.712417     3.412400     5.275670    13.546365     6.677020     8.401401     5.946855     0.036782     0.003874
  209    1  1119.099122   190.285086     4.050316     4.758352    12.780385     6.786627     8.403135     5.264219     0.035735     0.003858
  210    1   915.050009   172.478083     3.361783     5.580197    12.428937     6.571660     7.824706     5.586685     0.037448     0.003863
  211    1  1011.695175   199.683246     3.551590     5.279148    14.227229     6.644234     7.413056     5.568719     0.036079     0.003879
  212    1  1200.916853   204.254731     3.265465     5.761944    11.530215     7.072457     8.203487     5.921506     0.034051     0.003854
  213    1  1230.179466   192.032904     3.752393     5.219286    13.840080     6.971681     7.759026     7.751724     0.034127     0.003846
  214    1  1125.864954   189.650647     4.072370     5.039890    14.228156     6.395181     8.224490     5.796745     0.038963     0.003905
  215    1  1057.032692   217.235899     3.758240     5.040023    14.134301     6.645330     7.803399     6.011059     0.037003     0.003895
  216    1  1101.693435   199.011717     3.761820     5.269546    11.291125     6.930351     8.409009     5.894380     0.033874     0.003771
  217    1  1246.682783   188.895780     3.226270     5.471718    13.603452     6.718153     7.556193     5.978191     0.035371     0.003773
  218    1  1236.368153   212.305075     3.287743     5.547005    12.296706     6.771417     7.440535     6.269412     0.035662     0.003817
  219    1  1048.909172   196.236958     4.160413     4.619657    13.844036     6.840520     8.205395     7.424898     0.035819     0.003942
  220    1  1122.722919   190.872017     3.582058     5.561893    11.710338     6.851076     7.401599     7.036532     0.034146     0.003804
  221    1  1090.176879   231.947044     3.730662     5.158783    14.545389     6.661340     7.784843     5.450168     0.037152     0.003868
  222    1  1132.005297   210.519469     3.327484     5.614954    12.489998     6.101107     7.606053     6.592150     0.039484     0.003886
  223    1   945.762307   218.090041     3.993858     4.499289    13.124022     6.635132     8.979860     6.131686     0.035782     0.003840
  224    1  1182.312833   204.866745     3.781774     4.879206    12.738731     7.098800     8.685645     5.952578     0.033915     0.003824
  225    1  1011.578420   221.111605     3.594376     5.068543    13.438498     6.802937     7.526059     6.868361     0.034863     0.003859
  226    1  1055.565722   244.234765     3.363700     5.340341    14.244573     6.874851     7.840858     5.534747     0.036131     0.003953
  227    1  1210.682857   211.084289     3.733083     4.975141    11.970911     6.559702     7.599985     4.866084     0.037369     0.003764
  228    1  1264.916036   210.235783     4.225688     4.780201    12.202029     6.798121     7.625071     5.413864     0.034475     0.003716
  229    1  1192.818525   190.983608     3.828802     4.910509    13.341847     6.623555     7.770812     4.753210     0.037126     0.003872
  230    1  1045.235921   177.956647     3.939435     4.729818    13.137069     7.547097     7.832700     5.692511     0.032172     0.003842
  231    1  1251.482554   191.771775     3.964611     4.936305    12.178614     6.772056     8.063748     6.334882     0.036451     0.003898
  232    1  1163.270033   184.163720     3.812437     5.169046    12.578942     6.999036     7.583233     5.991937     0.034128     0.003853
  233    1  1196.134397   245.705481     3.763948     5.352029    11.169408     6.729704     7.910678     6.137108     0.036245     0.003902
  234    1  1174.758781   192.608799     3.697542     4.962805    13.856432     6.978200     7.682091     7.349942     0.033310     0.003786
  235    1  1169.524223   200.136482     3.605553     5.231860    13.258327     6.905532     7.277718     5.865289     0.034696     0.003853
  236    1  1050.554189   217.365230     3.757027     5.117085    12.518411     6.848136     8.392900     6.988149     0.034061     0.003752
  237    1  1146.720370   191.163639     3.557252     5.399864    13.630784     6.898858     7.372423     5.741671     0.034271     0.003825
  238    1  1141.721082   173.145563     3.608675     5.066630    13.088905     6.867756     8.358131     6.327217     0.034867     0.003786
  239    1  1032.724933   191.830885     3.355993     5.520587    12.546552     6.568676     7.946431     6.510525     0.037373     0.003887
  240    1   950.973694   200.081892     3.915520     5.005935    13.621750     6.548393     7.304943     5.202865     0.037849     0.003891
  241    1  1200.657005   204.118599     3.819062     4.809809    13.032655     6.660147     7.793009     6.802198     0.035648     0.003729
  242    1  1045.121893   158.111038     3.542858     5.164422    12.653313     7.080503     7.682079     6.174497     0.034263     0.003859
  243    1  1169.049494   202.580039     3.618113     5.345554    13.569791     6.635305     7.866616     7.426246     0.036187     0.003801
  244    1  1199.019187   234.240848     3.510877     5.588977    10.735747     6.764986     7.357188     6.212504     0.035398     0.003772
  245    1  1267.960153   147.830961     3.652939     5.064580    12.472121     6.436635     8.094278     5.571703     0.038780     0.003906
