TITLE = "Xsusc001_1"
VARIABLES = "time" 
 "   1" "   2" "   3" "   4" "   5" "   6" "   7" "   8" "   9" "  10" "  11"
 ZONE T="Xsusc001_1"  F=POINT, I=         601 , J=1, K=1
  0.31000E+02  0.65333E-01  0.84846E-01  0.85084E-01  0.10927E+00  0.12123E+00  0.12556E+00  0.12850E+00  0.11701E+00  0.83278E-01  0.47456E-01  0.13344E-01 
  0.32000E+02  0.65168E-01  0.84633E-01  0.84870E-01  0.10900E+00  0.12092E+00  0.12525E+00  0.12817E+00  0.11671E+00  0.83069E-01  0.47336E-01  0.13311E-01 
  0.33000E+02  0.64975E-01  0.84382E-01  0.84619E-01  0.10868E+00  0.12057E+00  0.12487E+00  0.12779E+00  0.11637E+00  0.82823E-01  0.47196E-01  0.13271E-01 
  0.34000E+02  0.64760E-01  0.84102E-01  0.84338E-01  0.10832E+00  0.12017E+00  0.12446E+00  0.12737E+00  0.11598E+00  0.82548E-01  0.47039E-01  0.13227E-01 
  0.35000E+02  0.64528E-01  0.83801E-01  0.84036E-01  0.10793E+00  0.11974E+00  0.12401E+00  0.12691E+00  0.11557E+00  0.82253E-01  0.46871E-01  0.13180E-01 
  0.36000E+02  0.64286E-01  0.83487E-01  0.83721E-01  0.10752E+00  0.11929E+00  0.12355E+00  0.12644E+00  0.11513E+00  0.81944E-01  0.46695E-01  0.13130E-01 
  0.37000E+02  0.64038E-01  0.83165E-01  0.83398E-01  0.10711E+00  0.11883E+00  0.12307E+00  0.12595E+00  0.11469E+00  0.81628E-01  0.46515E-01  0.13080E-01 
  0.38000E+02  0.63788E-01  0.82840E-01  0.83073E-01  0.10669E+00  0.11836E+00  0.12259E+00  0.12546E+00  0.11424E+00  0.81310E-01  0.46334E-01  0.13029E-01 
  0.39000E+02  0.63544E-01  0.82523E-01  0.82755E-01  0.10628E+00  0.11791E+00  0.12212E+00  0.12498E+00  0.11380E+00  0.80998E-01  0.46156E-01  0.12979E-01 
  0.40000E+02  0.63317E-01  0.82229E-01  0.82459E-01  0.10590E+00  0.11749E+00  0.12169E+00  0.12453E+00  0.11340E+00  0.80709E-01  0.45992E-01  0.12933E-01 
  0.41000E+02  0.63123E-01  0.81976E-01  0.82206E-01  0.10558E+00  0.11713E+00  0.12131E+00  0.12415E+00  0.11305E+00  0.80461E-01  0.45850E-01  0.12893E-01 
  0.42000E+02  0.62972E-01  0.81780E-01  0.82010E-01  0.10533E+00  0.11685E+00  0.12102E+00  0.12385E+00  0.11278E+00  0.80269E-01  0.45741E-01  0.12862E-01 
  0.43000E+02  0.62867E-01  0.81645E-01  0.81873E-01  0.10515E+00  0.11665E+00  0.12082E+00  0.12365E+00  0.11259E+00  0.80136E-01  0.45665E-01  0.12841E-01 
  0.44000E+02  0.62797E-01  0.81554E-01  0.81782E-01  0.10503E+00  0.11652E+00  0.12069E+00  0.12351E+00  0.11247E+00  0.80047E-01  0.45614E-01  0.12826E-01 
  0.45000E+02  0.62742E-01  0.81482E-01  0.81710E-01  0.10494E+00  0.11642E+00  0.12058E+00  0.12340E+00  0.11237E+00  0.79976E-01  0.45574E-01  0.12815E-01 
  0.46000E+02  0.62684E-01  0.81406E-01  0.81634E-01  0.10484E+00  0.11631E+00  0.12047E+00  0.12329E+00  0.11226E+00  0.79902E-01  0.45531E-01  0.12803E-01 
  0.47000E+02  0.62611E-01  0.81312E-01  0.81540E-01  0.10472E+00  0.11618E+00  0.12033E+00  0.12314E+00  0.11213E+00  0.79809E-01  0.45479E-01  0.12788E-01 
  0.48000E+02  0.62525E-01  0.81200E-01  0.81427E-01  0.10458E+00  0.11602E+00  0.12017E+00  0.12297E+00  0.11198E+00  0.79699E-01  0.45416E-01  0.12771E-01 
  0.49000E+02  0.62431E-01  0.81078E-01  0.81305E-01  0.10442E+00  0.11584E+00  0.11998E+00  0.12279E+00  0.11181E+00  0.79580E-01  0.45348E-01  0.12752E-01 
  0.50000E+02  0.62339E-01  0.80959E-01  0.81186E-01  0.10427E+00  0.11567E+00  0.11981E+00  0.12261E+00  0.11165E+00  0.79462E-01  0.45281E-01  0.12733E-01 
  0.51000E+02  0.62255E-01  0.80849E-01  0.81076E-01  0.10413E+00  0.11552E+00  0.11965E+00  0.12244E+00  0.11149E+00  0.79355E-01  0.45220E-01  0.12716E-01 
  0.52000E+02  0.62179E-01  0.80751E-01  0.80977E-01  0.10400E+00  0.11538E+00  0.11950E+00  0.12229E+00  0.11136E+00  0.79258E-01  0.45165E-01  0.12700E-01 
  0.53000E+02  0.62107E-01  0.80657E-01  0.80883E-01  0.10388E+00  0.11524E+00  0.11936E+00  0.12215E+00  0.11123E+00  0.79166E-01  0.45112E-01  0.12685E-01 
  0.54000E+02  0.62032E-01  0.80559E-01  0.80785E-01  0.10375E+00  0.11510E+00  0.11922E+00  0.12200E+00  0.11109E+00  0.79070E-01  0.45058E-01  0.12670E-01 
  0.55000E+02  0.61949E-01  0.80451E-01  0.80677E-01  0.10361E+00  0.11495E+00  0.11906E+00  0.12184E+00  0.11095E+00  0.78965E-01  0.44997E-01  0.12653E-01 
  0.56000E+02  0.61857E-01  0.80333E-01  0.80558E-01  0.10346E+00  0.11478E+00  0.11888E+00  0.12166E+00  0.11078E+00  0.78848E-01  0.44931E-01  0.12634E-01 
  0.57000E+02  0.61760E-01  0.80206E-01  0.80431E-01  0.10330E+00  0.11460E+00  0.11869E+00  0.12147E+00  0.11061E+00  0.78724E-01  0.44860E-01  0.12614E-01 
  0.58000E+02  0.61659E-01  0.80076E-01  0.80300E-01  0.10313E+00  0.11441E+00  0.11850E+00  0.12127E+00  0.11043E+00  0.78596E-01  0.44787E-01  0.12594E-01 
  0.59000E+02  0.61560E-01  0.79946E-01  0.80170E-01  0.10296E+00  0.11423E+00  0.11831E+00  0.12108E+00  0.11025E+00  0.78469E-01  0.44715E-01  0.12574E-01 
  0.60000E+02  0.61463E-01  0.79821E-01  0.80045E-01  0.10280E+00  0.11405E+00  0.11812E+00  0.12089E+00  0.11008E+00  0.78346E-01  0.44645E-01  0.12554E-01 
