 TITLE = "Infected"
 VARIABLES = "time" 
 "  1" "  2" "  3" "  4" "  5" "  6" "  7" "  8" "  9" " 10"
 ZONE T="Average"  F=POINT, I=  200, J=1, K=1
    0.000        390.0        390.0        390.0        390.0        390.0        390.0        390.0        390.0        390.0        390.0    
    1.834        265.6        265.6        265.6        265.6        265.6        265.6        265.6        265.6        265.6        265.6    
    3.668        265.3        265.3        265.3        265.3        265.3        265.3        265.3        265.3        265.3        265.3    
    5.503        311.3        311.3        311.3        311.3        311.3        311.3        311.3        311.3        311.3        311.3    
    7.337        382.5        382.5        382.5        382.5        382.5        382.5        382.5        382.5        382.5        382.5    
    9.171        475.7        475.7        475.7        475.7        475.7        475.7        475.7        475.7        475.7        475.7    
    11.01        593.1        593.1        593.1        593.1        593.1        593.1        593.1        593.1        593.1        593.1    
    12.84        740.2        740.2        740.2        740.2        740.2        740.2        740.2        740.2        740.2        740.2    
    14.67        923.5        923.5        923.5        923.5        923.5        923.5        923.5        923.5        923.5        923.5    
    16.51        1153.        1153.        1153.        1153.        1153.        1153.        1153.        1153.        1153.        1153.    
    18.34        1438.        1438.        1438.        1438.        1438.        1438.        1438.        1438.        1438.        1438.    
    20.18        1795.        1795.        1795.        1795.        1795.        1795.        1795.        1795.        1795.        1795.    
    22.01        2238.        2238.        2238.        2238.        2238.        2238.        2238.        2238.        2238.        2238.    
    23.84        2792.        2792.        2792.        2792.        2792.        2792.        2792.        2792.        2792.        2792.    
    25.68        3481.        3481.        3481.        3481.        3481.        3481.        3481.        3481.        3481.        3481.    
    27.51        4340.        4340.        4340.        4340.        4340.        4340.        4340.        4340.        4340.        4340.    
    29.35        5408.        5408.        5408.        5408.        5408.        5408.        5408.        5408.        5408.        5408.    
    31.18        6736.        6736.        6736.        6736.        6736.        6736.        6736.        6736.        6736.        6736.    
    33.02        8386.        8386.        8386.        8386.        8386.        8386.        8386.        8386.        8386.        8386.    
    34.85       0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05   0.1043E+05
    36.68       0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05   0.1297E+05
    38.52       0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05   0.1611E+05
    40.35       0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05   0.1997E+05
    42.19       0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05   0.2473E+05
    44.02       0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05   0.3057E+05
    45.85       0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05   0.3768E+05
    47.69       0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05   0.4632E+05
    49.52       0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05   0.5673E+05
    51.36       0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05   0.6917E+05
    53.19       0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05   0.8389E+05
    55.03       0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06   0.1011E+06
    56.86       0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06   0.1209E+06
    58.69       0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06   0.1420E+06
    60.53       0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06   0.1486E+06
    62.36       0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06   0.1454E+06
    64.20       0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06   0.1383E+06
    66.03       0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06   0.1300E+06
    67.86       0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06   0.1213E+06
    69.70       0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06   0.1127E+06
    71.53       0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06   0.1044E+06
    73.37       0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05   0.9641E+05
    75.20       0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05   0.8885E+05
    77.04       0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05   0.8172E+05
    78.87       0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05   0.7502E+05
    80.70       0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05   0.6876E+05
    82.54       0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05   0.6293E+05
    84.37       0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05   0.5751E+05
    86.21       0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05   0.5249E+05
    88.04       0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05   0.4786E+05
    89.87       0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05   0.4359E+05
    91.71       0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05   0.3966E+05
    93.54       0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05   0.3606E+05
    95.38       0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05   0.3276E+05
    97.21       0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05   0.2974E+05
    99.05       0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05   0.2698E+05
    100.9       0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05   0.2446E+05
    102.7       0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05   0.2217E+05
    104.5       0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05   0.2008E+05
    106.4       0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05   0.1818E+05
    108.2       0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05   0.1645E+05
    110.1       0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05   0.1488E+05
    111.9       0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05   0.1346E+05
    113.7       0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05   0.1217E+05
    115.6       0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05   0.1100E+05
    117.4        9942.        9942.        9942.        9942.        9942.        9942.        9942.        9942.        9942.        9942.    
    119.2        8982.        8982.        8982.        8982.        8982.        8982.        8982.        8982.        8982.        8982.    
    121.1        8114.        8114.        8114.        8114.        8114.        8114.        8114.        8114.        8114.        8114.    
    122.9        7328.        7328.        7328.        7328.        7328.        7328.        7328.        7328.        7328.        7328.    
    124.7        6618.        6618.        6618.        6618.        6618.        6618.        6618.        6618.        6618.        6618.    
    126.6        5975.        5975.        5975.        5975.        5975.        5975.        5975.        5975.        5975.        5975.    
    128.4        5394.        5394.        5394.        5394.        5394.        5394.        5394.        5394.        5394.        5394.    
    130.2        4869.        4869.        4869.        4869.        4869.        4869.        4869.        4869.        4869.        4869.    
    132.1        4395.        4395.        4395.        4395.        4395.        4395.        4395.        4395.        4395.        4395.    
    133.9        3966.        3966.        3966.        3966.        3966.        3966.        3966.        3966.        3966.        3966.    
    135.7        3579.        3579.        3579.        3579.        3579.        3579.        3579.        3579.        3579.        3579.    
    137.6        3230.        3230.        3230.        3230.        3230.        3230.        3230.        3230.        3230.        3230.    
    139.4        2914.        2914.        2914.        2914.        2914.        2914.        2914.        2914.        2914.        2914.    
    141.2        2629.        2629.        2629.        2629.        2629.        2629.        2629.        2629.        2629.        2629.    
    143.1        2372.        2372.        2372.        2372.        2372.        2372.        2372.        2372.        2372.        2372.    
    144.9        2140.        2140.        2140.        2140.        2140.        2140.        2140.        2140.        2140.        2140.    
    146.7        1930.        1930.        1930.        1930.        1930.        1930.        1930.        1930.        1930.        1930.    
    148.6        1741.        1741.        1741.        1741.        1741.        1741.        1741.        1741.        1741.        1741.    
    150.4        1571.        1571.        1571.        1571.        1571.        1571.        1571.        1571.        1571.        1571.    
    152.2        1417.        1417.        1417.        1417.        1417.        1417.        1417.        1417.        1417.        1417.    
    154.1        1278.        1278.        1278.        1278.        1278.        1278.        1278.        1278.        1278.        1278.    
    155.9        1153.        1153.        1153.        1153.        1153.        1153.        1153.        1153.        1153.        1153.    
    157.7        1040.        1040.        1040.        1040.        1040.        1040.        1040.        1040.        1040.        1040.    
    159.6        937.5        937.5        937.5        937.5        937.5        937.5        937.5        937.5        937.5        937.5    
    161.4        845.6        845.6        845.6        845.6        845.6        845.6        845.6        845.6        845.6        845.6    
    163.2        762.6        762.6        762.6        762.6        762.6        762.6        762.6        762.6        762.6        762.6    
    165.1        687.7        687.7        687.7        687.7        687.7        687.7        687.7        687.7        687.7        687.7    
    166.9        620.2        620.2        620.2        620.2        620.2        620.2        620.2        620.2        620.2        620.2    
    168.7        559.3        559.3        559.3        559.3        559.3        559.3        559.3        559.3        559.3        559.3    
    170.6        504.4        504.4        504.4        504.4        504.4        504.4        504.4        504.4        504.4        504.4    
    172.4        454.8        454.8        454.8        454.8        454.8        454.8        454.8        454.8        454.8        454.8    
    174.2        410.2        410.2        410.2        410.2        410.2        410.2        410.2        410.2        410.2        410.2    
    176.1        369.9        369.9        369.9        369.9        369.9        369.9        369.9        369.9        369.9        369.9    
    177.9        333.6        333.6        333.6        333.6        333.6        333.6        333.6        333.6        333.6        333.6    
    179.7        300.8        300.8        300.8        300.8        300.8        300.8        300.8        300.8        300.8        300.8    
    181.6        271.3        271.3        271.3        271.3        271.3        271.3        271.3        271.3        271.3        271.3    
    183.4        244.6        244.6        244.6        244.6        244.6        244.6        244.6        244.6        244.6        244.6    
    185.3        220.6        220.6        220.6        220.6        220.6        220.6        220.6        220.6        220.6        220.6    
    187.1        198.9        198.9        198.9        198.9        198.9        198.9        198.9        198.9        198.9        198.9    
    188.9        179.3        179.3        179.3        179.3        179.3        179.3        179.3        179.3        179.3        179.3    
    190.8        161.8        161.8        161.8        161.8        161.8        161.8        161.8        161.8        161.8        161.8    
    192.6        145.8        145.8        145.8        145.8        145.8        145.8        145.8        145.8        145.8        145.8    
    194.4        131.5        131.5        131.5        131.5        131.5        131.5        131.5        131.5        131.5        131.5    
    196.3        118.6        118.6        118.6        118.6        118.6        118.6        118.6        118.6        118.6        118.6    
    198.1        106.9        106.9        106.9        106.9        106.9        106.9        106.9        106.9        106.9        106.9    
    199.9        96.44        96.44        96.44        96.44        96.44        96.44        96.44        96.44        96.44        96.44    
    201.8        86.93        86.93        86.93        86.93        86.93        86.93        86.93        86.93        86.93        86.93    
    203.6        78.44        78.44        78.44        78.44        78.44        78.44        78.44        78.44        78.44        78.44    
    205.4        70.67        70.67        70.67        70.67        70.67        70.67        70.67        70.67        70.67        70.67    
    207.3        63.81        63.81        63.81        63.81        63.81        63.81        63.81        63.81        63.81        63.81    
    209.1        57.50        57.50        57.50        57.50        57.50        57.50        57.50        57.50        57.50        57.50    
    210.9        51.83        51.83        51.83        51.83        51.83        51.83        51.83        51.83        51.83        51.83    
    212.8        46.79        46.79        46.79        46.79        46.79        46.79        46.79        46.79        46.79        46.79    
    214.6        42.17        42.17        42.17        42.17        42.17        42.17        42.17        42.17        42.17        42.17    
    216.4        37.95        37.95        37.95        37.95        37.95        37.95        37.95        37.95        37.95        37.95    
    218.3        34.27        34.27        34.27        34.27        34.27        34.27        34.27        34.27        34.27        34.27    
    220.1        30.98        30.98        30.98        30.98        30.98        30.98        30.98        30.98        30.98        30.98    
    221.9        27.83        27.83        27.83        27.83        27.83        27.83        27.83        27.83        27.83        27.83    
    223.8        25.07        25.07        25.07        25.07        25.07        25.07        25.07        25.07        25.07        25.07    
    225.6        22.59        22.59        22.59        22.59        22.59        22.59        22.59        22.59        22.59        22.59    
    227.4        20.37        20.37        20.37        20.37        20.37        20.37        20.37        20.37        20.37        20.37    
    229.3        18.36        18.36        18.36        18.36        18.36        18.36        18.36        18.36        18.36        18.36    
    231.1        16.56        16.56        16.56        16.56        16.56        16.56        16.56        16.56        16.56        16.56    
    232.9        14.95        14.95        14.95        14.95        14.95        14.95        14.95        14.95        14.95        14.95    
    234.8        13.50        13.50        13.50        13.50        13.50        13.50        13.50        13.50        13.50        13.50    
    236.6        12.19        12.19        12.19        12.19        12.19        12.19        12.19        12.19        12.19        12.19    
    238.4        11.00        11.00        11.00        11.00        11.00        11.00        11.00        11.00        11.00        11.00    
    240.3        9.947        9.947        9.947        9.947        9.947        9.947        9.947        9.947        9.947        9.947    
    242.1        8.932        8.932        8.932        8.932        8.932        8.932        8.932        8.932        8.932        8.932    
    243.9        7.999        7.999        7.999        7.999        7.999        7.999        7.999        7.999        7.999        7.999    
    245.8        7.204        7.204        7.204        7.204        7.204        7.204        7.204        7.204        7.204        7.204    
    247.6        6.558        6.558        6.558        6.558        6.558        6.558        6.558        6.558        6.558        6.558    
    249.4        5.972        5.972        5.972        5.972        5.972        5.972        5.972        5.972        5.972        5.972    
    251.3        5.375        5.375        5.375        5.375        5.375        5.375        5.375        5.375        5.375        5.375    
    253.1        4.763        4.763        4.763        4.763        4.763        4.763        4.763        4.763        4.763        4.763    
    254.9        4.300        4.300        4.300        4.300        4.300        4.300        4.300        4.300        4.300        4.300    
    256.8        3.885        3.885        3.885        3.885        3.885        3.885        3.885        3.885        3.885        3.885    
    258.6        3.506        3.506        3.506        3.506        3.506        3.506        3.506        3.506        3.506        3.506    
    260.5        3.163        3.163        3.163        3.163        3.163        3.163        3.163        3.163        3.163        3.163    
    262.3        2.810        2.810        2.810        2.810        2.810        2.810        2.810        2.810        2.810        2.810    
    264.1        2.534        2.534        2.534        2.534        2.534        2.534        2.534        2.534        2.534        2.534    
    266.0        2.331        2.331        2.331        2.331        2.331        2.331        2.331        2.331        2.331        2.331    
    267.8        2.143        2.143        2.143        2.143        2.143        2.143        2.143        2.143        2.143        2.143    
    269.6        1.929        1.929        1.929        1.929        1.929        1.929        1.929        1.929        1.929        1.929    
    271.5        1.677        1.677        1.677        1.677        1.677        1.677        1.677        1.677        1.677        1.677    
    273.3        1.467        1.467        1.467        1.467        1.467        1.467        1.467        1.467        1.467        1.467    
    275.1        1.340        1.340        1.340        1.340        1.340        1.340        1.340        1.340        1.340        1.340    
    277.0        1.298        1.298        1.298        1.298        1.298        1.298        1.298        1.298        1.298        1.298    
    278.8        1.214        1.214        1.214        1.214        1.214        1.214        1.214        1.214        1.214        1.214    
    280.6        1.087        1.087        1.087        1.087        1.087        1.087        1.087        1.087        1.087        1.087    
    282.5       0.9644       0.9644       0.9644       0.9644       0.9644       0.9644       0.9644       0.9644       0.9644       0.9644    
    284.3       0.8608       0.8608       0.8608       0.8608       0.8608       0.8608       0.8608       0.8608       0.8608       0.8608    
    286.1       0.7727       0.7727       0.7727       0.7727       0.7727       0.7727       0.7727       0.7727       0.7727       0.7727    
    288.0       0.6941       0.6941       0.6941       0.6941       0.6941       0.6941       0.6941       0.6941       0.6941       0.6941    
    289.8       0.5739       0.5739       0.5739       0.5739       0.5739       0.5739       0.5739       0.5739       0.5739       0.5739    
    291.6       0.4959       0.4959       0.4959       0.4959       0.4959       0.4959       0.4959       0.4959       0.4959       0.4959    
    293.5       0.4830       0.4830       0.4830       0.4830       0.4830       0.4830       0.4830       0.4830       0.4830       0.4830    
    295.3       0.5001       0.5001       0.5001       0.5001       0.5001       0.5001       0.5001       0.5001       0.5001       0.5001    
    297.1       0.4661       0.4661       0.4661       0.4661       0.4661       0.4661       0.4661       0.4661       0.4661       0.4661    
    299.0       0.3552       0.3552       0.3552       0.3552       0.3552       0.3552       0.3552       0.3552       0.3552       0.3552    
    300.8       0.2496       0.2496       0.2496       0.2496       0.2496       0.2496       0.2496       0.2496       0.2496       0.2496    
    302.6       0.2313       0.2313       0.2313       0.2313       0.2313       0.2313       0.2313       0.2313       0.2313       0.2313    
    304.5       0.2196       0.2196       0.2196       0.2196       0.2196       0.2196       0.2196       0.2196       0.2196       0.2196    
    306.3       0.2046       0.2046       0.2046       0.2046       0.2046       0.2046       0.2046       0.2046       0.2046       0.2046    
    308.1       0.1883       0.1883       0.1883       0.1883       0.1883       0.1883       0.1883       0.1883       0.1883       0.1883    
    310.0       0.1445       0.1445       0.1445       0.1445       0.1445       0.1445       0.1445       0.1445       0.1445       0.1445    
    311.8       0.1611       0.1611       0.1611       0.1611       0.1611       0.1611       0.1611       0.1611       0.1611       0.1611    
